Name,Operating System,Processor,GPU,Total Installed Memory,Display Size,Resolution,Touchscreen,Total Installed Capacity,Inputs/Outputs,Display I/O,Wi-Fi,Bluetooth,Weight,CPU,L3 Cache,Graphics Type,Memory Type,Memory Configuration,Maximum Memory Capacity,Memory Slots,ECC Memory,vPro Support,Panel Type,Aspect Ratio,Finish,Maximum Brightness,Color Gamut,Refresh Rate,Response Time,Variable Refresh Technology,Storage Drive Type,Storage Expansion,Audio I/O,Network I/O,Built-In Speakers,Built-In Microphones,Media/Memory Card Slot,Cellular Support,GPS,Webcam,Battery Chemistry,Capacity,Keyboard,Pointing Device,Security,Power Supply,AC Input Power,Certifications,Dimensions,Package Weight,Box Dimensions (LxWxH),Price
"Lenovo 16"" Legion Pro 5i 16IRX8 Gaming Laptop (Onyx Gray)",Windows 11 Home (64-Bit),Intel Core i7-13700HX (13th Gen),NVIDIA GeForce RTX 4060 (140 W TGP)  with 8 GB GDDR6 VRAM,32 GB,"16""",2560 x 1600,No,1 TB,1 x USB-C 3.1/3.2 Gen 2 / Supports Video Alt Mode and 140 W Power Delivery1 x USB-C 3.1/3.2 Gen 2 / Supports Video Alt Mode4 x USB-A 3.0 / 3.1/3.2 Gen 1,1 x HDMI 2.1 Output,Wi-Fi 6E (802.11ax) with MU-MIMO Support (2 x 2),5.1,5.5 lb / 2.5 kg,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),30 MB,Dedicated,4800 MHz DDR5,2 x 16 GB (User-Replaceable),32 GB,2 (0 Available),No,No,IPS-Type LCD,16:10,Anti-Glare / Matte,500 nits / cd/m2400 nits / cd/m2 (HDR Mode),100% sRGB,240 Hz,3 ms (Overdrive),G-Sync,1 x 1 TB / M.2 SSD,1 x M.2 Slot 2280 (PCIe 4.0) [In Use]1 x M.2 Slot 2280 (PCIe 4.0) [Available],"1 x 1/8"" / 3.5 mm Headphone/Microphone Input/Output",1 x RJ45 (Gigabit Ethernet),2 x 2 W,2,No,No,No,User-Facing: 1080p,Lithium-Ion Polymer (LiPo),4-Cell: 80 Wh,Built-In Chiclet-Style Keyboard with Backlight and Number Pad,TouchPad,"Firmware TPM (Software-Based), Webcam Blocker",300 W with Barrel/Proprietary,"100 to 240 VAC, 50 / 60 Hz","ErP, RoHS, TUV","14.3 x 10.25 x 1.05"" / 363.4 x 260.35 x 26.75 mm",9.285 lb,"21.3 x 14.1 x 2.5""","$1,249.00"
"Lenovo 15.6"" IdeaPad Slim 3 Notebook (Abyss Blue)",Windows 11 Home (64-Bit),Intel Core i3-1315U (13th Gen),Intel UHD Graphics ,8 GB,"15.6""",1920 x 1080,No,256 GB,1 x USB-C 3.0 / 3.1/3.2 Gen 1 / Supports Video Alt Mode and Power Delivery2 x USB-A 3.0 / 3.1/3.2 Gen 1,1 x HDMI 1.4b Output,Wi-Fi 6 (802.11ax); Dual-Band (2.4 & 5 GHz) with MU-MIMO Support (2 x 2),5.1,3.57 lb / 1.62 kg,6-Core: Up to 4.5 GHz Performance (2 Cores)Up to 3.3 GHz Efficiency (4 Cores),10 MB,Integrated,4800 MHz LPDDR5,8 GB (Onboard),No,No,IPS-Type LCD,16:9,Anti-Glare / Matte,300 nits / cd/m2,60 Hz,1 x 256 GB / M.2 NVMe SSD,1 x M.2 Slot 2242 (PCIe 4.0 x4) [In Use],"1 x 1/8"" / 3.5 mm Headphone/Microphone Input/Output",No,2 x 1.5 W,2,Single Slot: SD/SDHC/SDXC,No,No,User-Facing: 720p,47 Wh,Built-In Chiclet-Style Keyboard with Backlight and Number Pad,TouchPad,"Facial Recognition, Firmware TPM (Software-Based), Webcam Blocker",65 W with Barrel/Proprietary,"14.15 x 9.25 x 0.7"" / 35.94 x 23.5 x 1.8 cm",5.335 lb,"18.9 x 12.9 x 2.9""",$349.00
"Lenovo 16"" IdeaPad Slim 5i Laptop (Cloud Gray)",Windows 11 Home (64-Bit),Intel Core i5-1335U (13th Gen),Intel Iris Xe ,16 GB,"16""",1920 x 1200,No,512 GB,2 x USB-A 3.0 / 3.1/3.2 Gen 12 x USB-C 3.0 / 3.1/3.2 Gen 1 / Supports Video Alt Mode and Power Delivery,1 x HDMI 1.4 Output,Wi-Fi 6 (802.11ax) with MU-MIMO Support (2 x 2),5.1,4.17 lb / 1.89 kg,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),12 MB,Integrated,5200 MHz LPDDR5,16 GB (Onboard),No,No,IPS-Type LCD,16:10,Anti-Glare / Matte,300 nits / cd/m2,No,1 x 512 GB / M.2 NVMe SSD,1 x M.2 Slot 2242 [In Use],"1 x 1/8"" / 3.5 mm Headphone/Microphone Input/Output",No,2 x 2 W,2,Single Slot: microSD/microSDHC/microSDXC,No,No,User-Facing: 1080p,Lithium-Ion Polymer (LiPo),56.6 Wh,Built-In Chiclet-Style Keyboard with Backlight and Number Pad,TouchPad,"Dedicated Hardware TPM Security Chip, Fingerprint Reader, Webcam Blocker",65 W with USB-C,"14 x 9.9 x 0.7"" / 356 x 251 x 16.9 mm",5.875 lb,"20.7 x 12.7 x 4.4""",$529.00
"ASUS 16"" Vivobook 16X Laptop (Black)",Windows 11 Home (64-Bit),Intel Core i7-13700H (13th Gen),NVIDIA GeForce RTX 4060 with 8 GB GDDR6 VRAM,16 GB,"16""",1920 x 1200,No,512 GB,1 x USB-A 3.0 / 3.1/3.2 Gen 11 x USB-C (Thunderbolt 4) / Supports Video Alt Mode and Power Delivery,1 x HDMI 2.1 Output,"Wi-Fi 6E (802.11ax); Tri-Band (2.4, 5, & 6 GHz) with MU-MIMO Support",5.0,4.25 lb / 1.93 kg,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),24 MB,Dedicated,DDR4,16 GB (Onboard),No,No,LCD,16:10,300 nits / cd/m2,100% sRGB,120 Hz,No,1 x 512 GB / M.2 NVMe SSD,1 x M.2 Slot (PCIe 4.0) [In Use],"1 x 1/8"" / 3.5 mm Headphone/Microphone Input/Output",No,Yes,Yes,Single Slot: SD/SDHC/SDXC,No,No,Yes,Built-In Chiclet-Style Keyboard with Backlight,TouchPad,"Dedicated Hardware TPM Security Chip, Fingerprint Reader, Webcam Blocker","14.12 x 9.82 x 0.78"" / 35.86 x 24.94 x 1.98 cm",7.315 lb,"19 x 12.2 x 3.3""",$929.00
"Lenovo 16"" Legion Pro 5i 16IRX8 Gaming Laptop (Onyx Gray)",Windows 11 Home (64-Bit),Intel Core i9-13900HX (13th Gen),NVIDIA GeForce RTX 4070 (140 W TGP)  with 8 GB GDDR6 VRAM,32 GB,"16""",2560 x 1600,No,1 TB,1 x USB-C 3.1/3.2 Gen 2 / Supports Video Alt Mode and 140 W Power Delivery1 x USB-C 3.1/3.2 Gen 2 / Supports Video Alt Mode4 x USB-A 3.0 / 3.1/3.2 Gen 1,1 x HDMI 2.1 Output,Wi-Fi 6E (802.11ax) with MU-MIMO Support (2 x 2),5.1,5.5 lb / 2.5 kg,24-Core: 2.2 to 5.4 GHz Performance (8 Cores)1.6 to 3.9 GHz Efficiency (16 Cores),36 MB,Dedicated,5600 MHz DDR5,2 x 16 GB (User-Replaceable),32 GB,262-Pin SO-DIMM,2 (0 Available),No,No,IPS-Type LCD,16:10,Anti-Glare / Matte,500 nits / cd/m2,100% sRGB,240 Hz,1200:1,G-Sync,178 x 178°,1 x 1 TB / M.2 SSD,1 x M.2 Slot 2280 (PCIe 4.0) [In Use]1 x M.2 Slot 2280 (PCIe 4.0) [Available],"1 x 1/8"" / 3.5 mm Headphone/Microphone Input/Output",1 x RJ45 (Gigabit Ethernet),2 x 2 W,2,No,No,No,User-Facing: 1080p,Lithium-Ion Polymer (LiPo),4-Cell: 80 Wh,Built-In Chiclet-Style Keyboard with Backlight and Number Pad,TouchPad,"Firmware TPM (Software-Based), Power-On Password, Webcam Blocker",300 W with Barrel/Proprietary,"100 to 240 VAC, 50 / 60 Hz",41 to 95°F / 5 to 35°C,8 to 95%,"ErP Lot 3, RoHS Compliant, TUV Rheinland High Gaming Performance, TUV Rheinland Low Blue Light (Hardware Solution)","14.3 x 10.25 x 1.05"" / 363.4 x 260.35 x 26.75 mm",9.445 lb,"21.3 x 13.5 x 2.5""","$1,499.00"
"Lenovo 16"" Legion Pro 7i 16IRX8H Gaming Laptop (Onyx Gray)",Windows 11 Home (64-Bit),Intel Core i9-13900HX (13th Gen),NVIDIA GeForce RTX 4080 (175 W TGP)  with 12 GB GDDR6 VRAM,32 GB,"16""",2560 x 1600,No,1 TB,1 x USB-C (Thunderbolt 4) / Supports Video Alt Mode and Power Delivery1 x USB-C 3.1/3.2 Gen 2 / Supports Video Alt Mode and 140 W Power Delivery4 x USB-A 3.0 / 3.1/3.2 Gen 1,1 x HDMI 2.1 Output,Wi-Fi 6E (802.11ax) with MU-MIMO Support (2 x 2),5.1,6.2 lb / 2.8 kg,24-Core: 2.2 to 5.4 GHz Performance (8 Cores)1.6 to 3.9 GHz Efficiency (16 Cores),36 MB,Dedicated,5600 MHz DDR5,2 x 16 GB (User-Replaceable),32 GB,262-Pin SO-DIMM,2 (0 Available),No,No,IPS-Type LCD,16:10,Anti-Glare / Matte,500 nits / cd/m2,100% sRGB,240 Hz,1200:1,"FreeSync Premium, G-Sync",178 x 178°,1 x 1 TB / M.2 NVMe SSD,1 x M.2 Slot 2280 (PCIe 4.0 x4) [In Use]1 x M.2 Slot 2280 (PCIe 4.0 x4) [Available],"1 x 1/8"" / 3.5 mm Headphone/Microphone Input/Output",1 x RJ45 (Gigabit Ethernet),2 x 2 W,2,No,No,No,User-Facing: 1080p,Lithium-Ion Polymer (LiPo),4-Cell: 99.9 Wh,Built-In Chiclet-Style Keyboard with Backlight and Number Pad,TouchPad,"Firmware TPM (Software-Based), HDD User Password Protection, Power-On Password, Webcam Blocker",330 W with Barrel/Proprietary,"100 to 240 VAC, 50 / 60 Hz",37 to 67°F / 5 to 35°C,8 to 95%,"ErP Lot 3, RoHS Compliant, TUV Rheinland High Gaming Performance, TUV Rheinland Low Blue Light (Hardware Solution)","14.3 x 10.32 x 1"" / 363.4 x 262.15 x 25.9 mm",10.275 lb,"22.5 x 13.5 x 3.2""","$2,049.00"
"Lenovo 14"" Slim 7 Multi-Touch Laptop",Windows 11 Home (64-Bit),Intel Core i7-1260P (12th Gen),Intel Iris Xe ,16 GB,"14""",2880 x 1800,Yes,1 TB,1 x USB-A 3.0 / 3.1/3.2 Gen 12 x USB-C (Thunderbolt 4) / Supports Video Alt Mode and Power Delivery,"Wi-Fi 6E (802.11ax); Tri-Band (2.4, 5, & 6 GHz) with MU-MIMO Support (2 x 2)",5.1,3.13 lb / 1.42 kg,12-Core: 2.1 to 4.7 GHz Performance (4 Cores)1.5 to 3.4 GHz Efficiency (8 Cores),18 MB,Integrated,4800 MHz LPDDR5,16 GB (Onboard),No,No,IPS-Type LCD,16:10,Glossy,400 nits / cd/m2,100% sRGB,90 Hz,No,1 x 1 TB / M.2 NVMe SSD,1 x M.2 Slot 2280 (PCIe 4.0 x4) [In Use],"1 x 1/8"" / 3.5 mm Headphone/Microphone Input/Output",No,2 x 2 W,2,No,No,No,User-Facing: 1080p,61 Wh,Built-In Chiclet-Style Keyboard with Backlight,TouchPad,"Facial Recognition, Firmware TPM (Software-Based)",65 W with USB-C,"12.3 x 8.7 x 0.6"" / 312.4 x 221.4 x 14.6 mm",5.295 lb,"17.6 x 11.5 x 3.5""",$749.00
"Lenovo 16"" Legion Pro 7i 16IRX8H Gaming Laptop (Onyx Gray)",Windows 11 Home (64-Bit),Intel Core i9-13900HX (13th Gen),NVIDIA GeForce RTX 4090 (175 W TGP)  with 16 GB GDDR6 VRAM,32 GB,"16""",2560 x 1600,No,1 TB,1 x USB-C (Thunderbolt 4) / Supports Video Alt Mode and Power Delivery1 x USB-C 3.1/3.2 Gen 2 / Supports Video Alt Mode and 140 W Power Delivery4 x USB-A 3.0 / 3.1/3.2 Gen 1,1 x HDMI 2.1 Output,Wi-Fi 6E (802.11ax) with MU-MIMO Support (2 x 2),5.1,6.2 lb / 2.8 kg,24-Core: 2.2 to 5.4 GHz Performance (8 Cores)1.6 to 3.9 GHz Efficiency (16 Cores),36 MB,Dedicated,5600 MHz DDR5,32 GB (User-Replaceable),32 GB,262-Pin SO-DIMM,2 (0 Available),No,No,IPS-Type LCD,16:10,Anti-Glare / Matte,500 nits / cd/m2,100% sRGB,240 Hz,1200:1,"FreeSync Premium, G-Sync",178 x 178°,1 x 1 TB / M.2 NVMe SSD,1 x M.2 Slot 2280 (PCIe 4.0 x4) [In Use]1 x M.2 Slot 2280 (PCIe 4.0 x4) [Available],"1 x 1/8"" / 3.5 mm Headphone/Microphone Input/Output",1 x RJ45 (Gigabit Ethernet),2 x 2 W,2,No,No,No,User-Facing: 1080p,Lithium-Ion Polymer (LiPo),4-Cell: 99.9 Wh,Built-In Chiclet-Style Keyboard with Backlight and Number Pad,TouchPad,"Firmware TPM (Software-Based), HDD User Password Protection, Power-On Password, Webcam Blocker",330 W with Barrel/Proprietary,"100 to 240 VAC, 50 / 60 Hz",37 to 67°F / 5 to 35°C,8 to 95%,"ErP Lot 3, RoHS Compliant, TUV Rheinland High Gaming Performance, TUV Rheinland Low Blue Light (Hardware Solution)","14.3 x 10.32 x 1"" / 363.4 x 262.15 x 25.9 mm",10.32 lb,"22.8 x 14 x 3.3""","$2,499.00"
"Apple 14"" MacBook Pro (M3 Pro, Space Black)","$1,799.00"
"Apple 14"" MacBook Pro (M2 Pro, Space Gray)",macOS,Apple M2 Pro,Apple   (16-Core) ,16 GB,"14.2""",3024 x 1964,No,512 GB,3 x USB-C (Thunderbolt 4) / Supports Video Alt Mode and 100 W Power Delivery,1 x HDMI ,Wi-Fi 6E (802.11ax) with MU-MIMO Support,5.3,3.5 lb / 1.6 kg,Early 2023,10-Core: Performance (6 Cores)Efficiency (4 Cores),Integrated,Embedded DRAM,16 GB (Onboard),No,Mini-LED LCD,16:10,Glossy with Antireflective Coating,500 nits / cd/m2 (Sustained in SDR Mode)1000 nits / cd/m2 (Sustained in HDR Mode)1600 nits / cd/m2 (Peak in HDR Mode),120 Hz,"1,000,000:1",Apple ProMotion,1 x 512 GB / Integrated NVMe SSD,No,"1 x 1/8"" / 3.5 mm Headphone Output",No,6 and Subwoofer,3,Single Slot: SD/SDHC/SDXC,No,No,User-Facing: 1080p,Lithium-Ion Polymer (LiPo),70 Wh,Built-In Chiclet-Style Keyboard with Backlight,Force Touch Trackpad,Fingerprint Reader,67 W with Magsafe,"100 to 240 VAC, 50 / 60 Hz",50 to 95°F / 10 to 35°C,0 to 90% (Non-Condensing),ENERGY STAR,"12.31 x 8.71 x 0.6"" / 31.27 x 22.12 x 1.5 cm",6.56 lb,"16.1 x 12 x 3.2""","$1,799.00"
